IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2777,1953,GSI017,16,Reprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2781,1609,GSI017,64,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,1,2,1,0,0,2,1,2,0,1,1,1
2789,1953,GSI017,60,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2791,1953,GSI017,60,Aprovado,1,0,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,0,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2792,1953,GSI017,70,Aprovado,1,1,0,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2800,1934,GSI017,0,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,1,2,2,0,0,0,2,2,0,2,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,2,0,0,0,0,1,0,0,2,2,0,0,0
2801,1953,GSI017,81,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2803,1668,GSI017,36,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2805,1953,GSI017,80,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2806,1953,GSI017,74,Aprovado,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2813,1953,GSI017,80,Aprovado,1,1,0,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2817,1953,GSI017,100,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2818,1953,GSI017,60,Aprovado,1,0,1,1,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2819,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2830,1953,GSI017,8,Reprovado,1,0,0,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1
2832,1668,GSI017,0,Reprovado,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,0,1,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2833,1934,GSI017,12,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,1,0,1,1,1,1,1,2,2,0,0,0
2834,1593,GSI017,6,Reprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
2839,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2844,1593,GSI017,4,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
2855,1953,GSI017,0,Reprovado,1,1,1,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1
2856,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2868,1934,GSI017,68,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
2870,1593,GSI017,68,Aprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
2873,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2
2878,1609,GSI017,69,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1
2886,1934,GSI017,70,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
2896,1934,GSI017,69,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
2898,1953,GSI017,17,Reprovado,1,1,0,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2902,1668,GSI017,89,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2914,1593,GSI017,3,Reprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,1,2
2915,1593,GSI017,7,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2917,1593,GSI017,2,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2918,1934,GSI017,22,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,0,2,0,0,0,1,1,0,1,2,2,0,0,0
2926,1593,GSI017,3,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2928,1593,GSI017,25,Reprovado,1,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2929,1593,GSI017,13,Reprovado,1,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2949,1593,GSI017,0,Reprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,1,2
2953,1668,GSI017,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2954,1668,GSI017,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2957,1668,GSI017,3,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2958,1668,GSI017,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,0,0,0,0,1,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2959,1934,GSI017,0,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
2962,1593,GSI017,42,Reprovado,1,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2964,1953,GSI017,4,Reprovado,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2969,1668,GSI017,37,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,1,1,2
2970,1668,GSI017,5,Reprovado,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,0,0,0,0,1,1,1,2,1,2,2,2,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,0,1,2
2971,1668,GSI017,2,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2975,1593,GSI017,61,Aprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,1,2
2980,1593,GSI017,34,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2993,1593,GSI017,2,Reprovado,1,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
3012,1593,GSI017,8,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
3019,1593,GSI017,8,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
3032,1934,GSI017,0,Reprovado,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,2,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0
3084,1593,GSI017,1,Reprovado,1,2,2,2,2,1,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
3127,1739,GSI017,71,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
3136,1833,GSI017,14,Reprovado,0,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,0,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1
3149,1888,GSI017,82,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2
3150,1834,GSI017,83,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2
3154,1740,GSI017,0,Reprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
3160,1888,GSI017,68,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2
3168,1739,GSI017,67,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
3169,1740,GSI017,0,Reprovado,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,1,0,0,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,0
3180,1833,GSI017,13,Reprovado,0,2,2,0,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,0,1,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,1,0,1,2,2,0,0,1
3181,1739,GSI017,66,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
3182,2467,GSI017,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
3191,1739,GSI017,62,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
3192,1796,GSI017,69,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,1,2,1,2,2,2,0,0,0,1,1,1,0,1,2,2,2,2,2,2,1,1,1,2,1,1,1,0,2,2,0,0,1,1,1,1,1
