IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2915,1967,GSI004,68,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2916,1967,GSI004,79,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2917,1967,GSI004,77,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2918,1967,GSI004,85,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2919,1967,GSI004,77,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2920,1955,GSI004,66,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2921,1967,GSI004,0,Reprovado,1,0,0,1,1,0,2,2,0,2,2,2,0,0
2926,1960,GSI004,62,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2927,1898,GSI004,9,Reprovado,1,0,1,2,0,1,2,0,1,2,2,2,0,2
2928,1967,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2929,1967,GSI004,74,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2930,1906,GSI004,50,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2931,1967,GSI004,78,Aprovado,1,1,1,1,1,0,2,2,1,2,2,2,1,1
2932,1967,GSI004,83,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2934,1960,GSI004,68,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2935,1960,GSI004,37,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2936,1960,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2944,1960,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2948,1960,GSI004,81,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2949,1960,GSI004,98,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2951,1898,GSI004,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,0,2
2952,1960,GSI004,75,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2954,1955,GSI004,63,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2964,1906,GSI004,72,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2965,1955,GSI004,74,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2968,1898,GSI004,7,Reprovado,0,1,1,2,1,1,2,1,1,2,2,2,0,2
2972,1960,GSI004,52,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2973,1960,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2974,1960,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2975,1960,GSI004,80,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2976,1906,GSI004,41,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2977,1960,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
2978,1898,GSI004,60,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
2980,1967,GSI004,85,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
2987,1960,GSI004,0,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,1
2990,1967,GSI004,6,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,0,1
2991,1955,GSI004,73,Aprovado,1,0,1,2,0,1,2,2,1,2,2,2,1,2
2992,1955,GSI004,82,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
2993,1901,GSI004,87,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2994,1955,GSI004,61,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,0,2
2995,1955,GSI004,41,Reprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
2996,1955,GSI004,60,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
2997,1955,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,0,2
3001,1955,GSI004,60,Aprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
3002,1898,GSI004,1,Reprovado,0,0,1,2,0,0,2,0,0,2,2,2,0,2
3003,1955,GSI004,0,Reprovado,1,0,0,2,1,0,2,2,0,2,2,2,0,2
3004,1955,GSI004,62,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3005,1955,GSI004,29,Reprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
3006,1955,GSI004,17,Reprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
3007,1955,GSI004,89,Aprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
3009,1955,GSI004,64,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3010,1906,GSI004,15,Reprovado,1,0,1,2,1,1,2,2,1,2,2,2,0,2
3011,1906,GSI004,17,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3012,1906,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3013,1901,GSI004,53,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3014,1906,GSI004,63,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3015,1906,GSI004,18,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3016,1955,GSI004,74,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3017,1955,GSI004,64,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
3018,1955,GSI004,62,Aprovado,1,0,1,2,1,1,2,2,1,2,2,2,1,2
3019,1955,GSI004,64,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,0,2
3022,1906,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3023,1906,GSI004,49,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3024,1906,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3025,1906,GSI004,91,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3026,1906,GSI004,19,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3027,1906,GSI004,24,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3028,1906,GSI004,32,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3030,1906,GSI004,0,Reprovado,1,0,1,2,1,1,2,2,0,2,2,2,0,2
3032,1906,GSI004,0,Reprovado,1,0,1,2,1,1,2,2,0,2,2,2,0,2
3033,1906,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3036,1906,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3037,1906,GSI004,84,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3038,1898,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3039,1921,GSI004,60,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
3046,1910,GSI004,11,Reprovado,1,0,1,2,0,1,2,2,0,2,2,2,0,2
3047,1910,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3048,1910,GSI004,6,Reprovado,1,0,1,2,0,1,2,2,0,2,2,2,0,2
3049,1910,GSI004,77,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3050,1921,GSI004,25,Reprovado,1,0,1,2,0,1,2,2,0,2,2,2,1,2
3051,1898,GSI004,65,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3052,1921,GSI004,14,Reprovado,1,1,1,2,1,1,2,2,0,2,2,2,1,2
3053,1921,GSI004,77,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3054,1921,GSI004,77,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3057,1910,GSI004,75,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,0,2
3066,1898,GSI004,69,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3069,1898,GSI004,10,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,0,2
3071,1910,GSI004,56,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3072,1910,GSI004,74,Aprovado,0,1,1,2,1,1,2,2,1,2,2,2,1,2
3073,1901,GSI004,8,Reprovado,1,0,0,2,1,0,2,0,0,2,2,2,0,2
3074,1910,GSI004,32,Reprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
3075,1910,GSI004,40,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,0,2
3076,1910,GSI004,88,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,0,2
3077,1910,GSI004,20,Reprovado,1,0,1,2,0,1,2,2,1,2,2,2,1,2
3078,1910,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3081,1910,GSI004,22,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
3082,1898,GSI004,0,Reprovado,1,0,1,2,0,0,2,0,0,2,2,2,0,2
3084,1901,GSI004,60,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3086,1901,GSI004,65,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3099,1898,GSI004,44,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3101,1898,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3102,1898,GSI004,7,Reprovado,1,0,1,2,1,0,2,1,1,2,2,2,0,2
3103,1898,GSI004,76,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3104,1898,GSI004,20,Reprovado,1,0,1,2,1,0,2,0,0,2,2,2,0,2
3105,1898,GSI004,7,Reprovado,1,0,1,2,1,1,2,0,1,2,2,2,0,2
3106,1898,GSI004,83,Aprovado,1,0,1,2,1,0,2,1,1,2,2,2,1,2
3108,1898,GSI004,60,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3109,1901,GSI004,14,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3110,1898,GSI004,80,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3111,1898,GSI004,75,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3112,1898,GSI004,73,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3115,1901,GSI004,30,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3116,1901,GSI004,0,Reprovado,1,0,0,2,1,0,2,0,0,2,2,2,0,2
3118,1901,GSI004,9,Reprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,2
3119,1901,GSI004,73,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3120,1901,GSI004,0,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3121,1901,GSI004,10,Reprovado,1,0,0,2,1,1,2,1,1,2,2,2,1,2
3122,1901,GSI004,85,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3123,1898,GSI004,47,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
3127,2193,GSI004,74,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
3130,1960,GSI004,7,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
3136,2364,GSI004,100,Aprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,1
3137,2333,GSI004,7,Reprovado,1,0,2,1,0,2,0,2,0,0,2,2,0,0
3140,2027,GSI004,41,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
3147,2364,GSI004,6,Reprovado,1,1,1,1,1,2,2,2,0,1,2,2,1,0
3149,2703,GSI004,87,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3150,2723,GSI004,64,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3154,2061,GSI004,9,Reprovado,1,1,1,1,2,0,2,2,0,2,2,2,0,1
3156,2660,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3158,1960,GSI004,23,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
3160,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3162,2027,GSI004,63,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
3163,2723,GSI004,70,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3164,1921,GSI004,90,Aprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
3166,2660,GSI004,95,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3167,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3168,2188,GSI004,86,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
3169,1639,GSI004,24,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
3170,1639,GSI004,9,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
3180,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
3181,2193,GSI004,67,Aprovado,1,1,0,1,1,1,2,2,1,2,2,2,1,0
3182,2330,GSI004,69,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
3185,2051,GSI004,0,Reprovado,0,0,0,0,0,0,2,2,0,2,2,2,0,0
3190,1639,GSI004,10,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
3191,1901,GSI004,75,Aprovado,1,0,1,2,1,1,2,1,1,2,2,2,1,2
3192,2592,GSI004,71,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
