IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3052,1916,GSI002,3,Reprovado,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,1,0,1,1,1,2,1,2
3053,1900,GSI002,73,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,2,1,2
3054,1916,GSI002,62,Aprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3066,1890,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3067,1930,GSI002,0,Reprovado,0,2,2,0,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
3069,1917,GSI002,33,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,0
3070,1917,GSI002,64,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,0,1,1,2,1,1,1,1
3071,1908,GSI002,41,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3072,1908,GSI002,84,Aprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3073,1908,GSI002,0,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3074,1908,GSI002,1,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
3075,1890,GSI002,0,Reprovado,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3076,1908,GSI002,87,Aprovado,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,0,1,1,1,1,2,1,2
3077,1908,GSI002,21,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,2
3078,1908,GSI002,72,Aprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3081,1900,GSI002,40,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,2,1,2
3082,1890,GSI002,0,Reprovado,1,1,1,1,1,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2
3084,1916,GSI002,0,Reprovado,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,0,0,1,1,1,2,1,2
3086,1900,GSI002,74,Aprovado,1,1,1,1,1,1,2,0,0,1,1,1,1,0,1,2,1,1,1,1,1,2,1,2
3099,1890,GSI002,44,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3101,1890,GSI002,6,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3102,1890,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,0,1,2,1,2
3103,1890,GSI002,75,Aprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3104,1890,GSI002,1,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,0,0,2,1,1,1,0,0,2,1,2
3105,1890,GSI002,19,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,0,0,2,1,1,1,1,1,2,1,2
3106,1890,GSI002,71,Aprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,2,0,1,1,1,0,2,1,2
3108,1890,GSI002,52,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3109,1900,GSI002,6,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3110,1890,GSI002,84,Aprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3111,1890,GSI002,5,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,2,1,1,1,0,0,2,1,2
3112,1890,GSI002,62,Aprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,2,1,1,1,1,1,2,1,2
3114,1900,GSI002,0,Reprovado,1,1,1,1,1,1,2,0,0,1,1,1,1,0,1,2,0,1,1,0,0,2,1,2
3115,1900,GSI002,2,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,0,2,1,2
3116,1900,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3118,1900,GSI002,4,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,2
3120,1900,GSI002,0,Reprovado,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3121,1900,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,2,1,2
3122,1900,GSI002,83,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3123,1890,GSI002,7,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3127,2196,GSI002,78,Aprovado,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1
3130,1958,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3136,2482,GSI002,68,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
3137,2329,GSI002,3,Reprovado,0,1,1,1,1,1,0,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1
3140,1966,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,0,0,0,0,1,0,2,1,0,1,1,1,2,0,2
3147,2365,GSI002,28,Reprovado,1,2,1,2,2,0,1,1,2,0,2,2,2,0,0,2,2,2,2,0,2,2,0,2
3149,2702,GSI002,100,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
3150,2721,GSI002,73,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3154,2011,GSI002,5,Reprovado,0,2,2,2,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,0,2,0,1,1
3156,2659,GSI002,100,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3158,1930,GSI002,15,Reprovado,1,2,2,1,1,0,0,2,0,1,2,2,2,0,0,1,2,1,2,0,2,0,1,1
3160,2721,GSI002,68,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3162,2005,GSI002,54,Reprovado,1,2,2,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
3163,2721,GSI002,87,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3166,2659,GSI002,100,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3167,2721,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3168,2186,GSI002,79,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1
3169,2011,GSI002,66,Aprovado,0,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,2,2,2,0,2,0,1,1
3170,2011,GSI002,71,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
3180,2630,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
3181,2196,GSI002,62,Aprovado,1,1,1,1,1,1,1,1,2,0,2,2,2,1,1,2,2,2,2,1,2,2,1,1
3182,2423,GSI002,68,Aprovado,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1
3185,2025,GSI002,0,Reprovado,1,2,2,2,1,0,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2
3191,2257,GSI002,33,Reprovado,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
3192,2591,GSI002,56,Reprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2
