IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,16,17,20,23,24,25
1437,1775,GSI016,81,Aprovado,1,1,0,1,1,1,2,1,1,2,1,1,2,2,2,1,1
1443,2667,GSI016,73,Aprovado,0,2,1,2,1,2,2,2,2,0,2,0,1,1,0,1,1
1447,1933,GSI016,28,Reprovado,1,2,1,2,1,2,2,2,2,2,2,0,2,2,0,1,1
1448,1933,GSI016,0,Reprovado,1,2,0,2,1,2,2,2,2,2,2,1,2,2,1,1,1
1463,1952,GSI016,72,Aprovado,1,2,1,2,1,2,2,2,0,1,1,1,2,2,1,1,1
1467,1933,GSI016,0,Reprovado,0,2,0,2,1,2,2,2,2,2,2,1,2,2,1,1,1
1470,1627,GSI016,12,Reprovado,0,2,1,2,0,2,2,2,0,0,0,0,2,2,1,1,0
1475,2068,GSI016,95,Aprovado,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2
1477,1726,GSI016,11,Reprovado,1,2,1,2,0,2,2,2,0,0,2,0,2,0,0,1,1
1497,2634,GSI016,60,Aprovado,1,2,1,2,1,2,2,0,2,1,2,0,0,2,1,1,1
1500,1726,GSI016,30,Reprovado,1,2,1,2,1,2,2,2,0,0,2,0,2,1,1,1,1
1508,1933,GSI016,23,Reprovado,1,2,1,2,1,2,2,2,2,2,2,0,2,2,1,1,1
1516,2667,GSI016,69,Aprovado,1,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
1535,1659,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
1548,1726,GSI016,0,Reprovado,0,2,1,2,1,2,2,2,1,1,2,1,2,0,1,1,1
1561,2667,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,2,0,2,0,1,0,0,0,0
1562,2667,GSI016,74,Aprovado,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1
1565,1736,GSI016,70,Aprovado,0,2,0,2,1,2,2,1,2,2,2,1,1,1,0,1,1
1575,2287,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,0,2,2,0,0,0,0,0,1
1585,1775,GSI016,72,Aprovado,1,0,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
1591,1736,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,1
1601,1627,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
1604,2195,GSI016,70,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
1608,1627,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
1615,2891,GSI016,76,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1622,1726,GSI016,29,Reprovado,0,2,1,2,1,2,2,2,1,0,2,0,2,0,0,1,1
1624,1726,GSI016,35,Reprovado,0,2,1,2,1,2,2,2,1,1,2,1,2,0,0,1,1
1628,1659,GSI016,80,Aprovado,1,2,1,2,1,2,2,2,1,1,0,0,2,2,1,1,0
1630,1982,GSI016,44,Reprovado,0,2,1,0,0,2,2,2,2,2,2,1,2,2,1,1,2
1643,2891,GSI016,87,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1656,2287,GSI016,62,Aprovado,0,2,0,2,1,2,2,1,1,2,2,1,1,0,0,1,1
1660,2398,GSI016,81,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
1661,1736,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,1
1666,2287,GSI016,84,Aprovado,0,2,0,2,1,2,2,1,0,2,2,1,1,1,1,1,1
1667,1770,GSI016,63,Aprovado,1,1,1,1,1,1,0,1,1,2,1,2,2,2,2,1,1
1670,1933,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1
1684,1627,GSI016,31,Reprovado,1,2,1,2,0,2,2,2,0,0,0,1,2,2,1,1,1
1686,1627,GSI016,70,Aprovado,1,2,1,2,1,2,2,2,1,0,0,1,2,2,1,1,1
1687,1726,GSI016,43,Reprovado,0,2,0,2,1,2,2,2,1,1,2,1,2,0,1,1,1
1697,1952,GSI016,63,Aprovado,1,2,1,2,1,2,2,2,1,0,1,0,2,2,0,1,1
1840,2833,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1842,2833,GSI016,95,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1843,2891,GSI016,86,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1844,2845,GSI016,70,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1849,2845,GSI016,67,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1850,2891,GSI016,92,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1852,2891,GSI016,88,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1854,2891,GSI016,92,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1855,2833,GSI016,92,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1858,2667,GSI016,69,Aprovado,0,2,1,2,1,2,2,2,2,0,2,0,1,0,1,1,1
1860,2667,GSI016,83,Aprovado,1,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
1863,2891,GSI016,66,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1864,2891,GSI016,69,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1869,2833,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1873,2891,GSI016,85,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1886,2833,GSI016,81,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1893,2833,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1895,2833,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1898,2634,GSI016,76,Aprovado,1,2,1,2,1,2,2,1,2,1,2,0,1,2,1,1,1
1903,2634,GSI016,61,Aprovado,1,2,1,2,1,2,2,0,2,0,2,1,1,2,1,0,1
1904,2833,GSI016,70,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1905,2833,GSI016,92,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1908,1736,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,1
1909,2845,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1912,2833,GSI016,0,Reprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1922,2833,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
1939,2845,GSI016,84,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1941,2427,GSI016,15,Reprovado,0,2,1,2,1,2,2,0,2,1,2,0,1,1,1,1,2
1948,2845,GSI016,86,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1950,2845,GSI016,84,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1955,2634,GSI016,15,Reprovado,1,2,1,2,1,2,2,0,2,1,2,1,1,2,1,0,1
1957,2845,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1959,2398,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2
1961,2634,GSI016,76,Aprovado,0,2,1,2,1,2,2,0,2,1,2,0,1,2,1,1,1
1963,1659,GSI016,65,Aprovado,1,2,1,2,1,2,2,2,0,0,0,1,2,2,1,1,1
1964,2398,GSI016,68,Aprovado,0,2,1,2,1,2,2,0,2,1,2,0,1,1,1,1,2
1965,2845,GSI016,67,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1968,1736,GSI016,16,Reprovado,0,2,0,2,1,2,2,0,2,2,2,1,1,1,0,1,1
1971,2845,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1972,1736,GSI016,33,Reprovado,0,2,0,2,0,2,2,0,2,2,2,0,1,1,0,1,1
1973,2845,GSI016,67,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
1974,2634,GSI016,75,Aprovado,1,2,1,2,0,2,2,0,2,1,2,1,0,2,1,1,1
1981,2195,GSI016,43,Reprovado,1,1,1,1,1,1,1,0,1,2,1,1,2,2,1,1,1
1991,2427,GSI016,79,Aprovado,1,2,1,2,1,2,2,1,2,0,2,1,1,1,1,1,2
1992,2667,GSI016,69,Aprovado,1,2,1,2,1,2,2,2,2,0,2,0,1,1,1,1,1
1994,2667,GSI016,82,Aprovado,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1
2001,2398,GSI016,22,Reprovado,1,2,0,2,0,2,2,0,2,1,2,1,0,1,0,0,2
2003,2398,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2
2005,2427,GSI016,73,Aprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2006,2427,GSI016,93,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2007,2427,GSI016,35,Reprovado,0,2,1,2,0,2,2,1,2,1,2,1,1,1,1,1,2
2008,2667,GSI016,67,Aprovado,0,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
2009,2634,GSI016,83,Aprovado,0,2,1,2,1,2,2,0,2,1,2,1,1,2,1,1,1
2010,1775,GSI016,79,Aprovado,0,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1
2011,2634,GSI016,76,Aprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2013,2634,GSI016,84,Aprovado,1,2,1,2,1,2,2,1,2,0,2,1,0,2,0,1,1
2016,2634,GSI016,60,Aprovado,1,2,1,2,1,2,2,0,2,1,2,1,1,2,1,1,1
2017,2398,GSI016,72,Aprovado,1,2,1,2,0,2,2,1,2,1,2,1,1,1,1,1,2
2018,2667,GSI016,71,Aprovado,0,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
2019,2634,GSI016,84,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2022,2667,GSI016,73,Aprovado,1,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
2023,1770,GSI016,64,Aprovado,1,1,1,1,1,0,1,1,1,2,1,2,2,2,2,1,1
2024,2398,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2
2025,1775,GSI016,76,Aprovado,1,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1
2030,2398,GSI016,0,Reprovado,1,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2
2031,2667,GSI016,73,Aprovado,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1
2034,2667,GSI016,81,Aprovado,1,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
2060,2634,GSI016,69,Aprovado,1,2,0,2,1,2,2,1,2,1,2,1,1,2,1,0,1
2061,2634,GSI016,83,Aprovado,1,2,1,2,1,2,2,0,2,1,2,1,1,2,1,1,1
2065,2398,GSI016,36,Reprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2067,2398,GSI016,3,Reprovado,0,2,0,2,0,2,2,1,2,1,2,0,0,0,0,0,2
2071,2634,GSI016,73,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2072,2634,GSI016,81,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2076,2634,GSI016,98,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2077,2634,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2084,2634,GSI016,76,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2088,2634,GSI016,81,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1
2089,1982,GSI016,60,Aprovado,1,2,1,1,0,2,2,2,2,2,2,0,2,2,1,1,2
2090,2427,GSI016,68,Aprovado,1,2,1,2,1,2,2,0,2,1,2,1,1,0,1,1,2
2092,2398,GSI016,64,Aprovado,1,2,1,2,0,2,2,0,2,1,2,1,1,1,1,1,2
2101,2287,GSI016,97,Aprovado,1,2,1,2,1,2,2,1,1,2,2,1,1,1,0,1,1
2108,2287,GSI016,0,Reprovado,0,2,0,2,0,2,2,0,0,2,2,0,0,0,0,0,1
2125,1775,GSI016,74,Aprovado,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2128,2427,GSI016,7,Reprovado,1,2,1,2,0,2,2,0,2,0,2,0,0,0,0,0,2
2129,1659,GSI016,4,Reprovado,1,2,0,2,0,2,2,2,1,0,0,0,2,2,0,1,1
2130,2427,GSI016,91,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,0,1,1,2
2131,1736,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,2,2,2,0,1,1,1,1,1
2132,1736,GSI016,8,Reprovado,1,2,1,2,0,2,2,0,2,2,2,1,0,1,0,1,1
2133,1736,GSI016,34,Reprovado,1,2,1,2,1,2,2,0,2,2,2,0,0,0,0,1,1
2135,1736,GSI016,17,Reprovado,0,2,0,2,0,2,2,0,2,2,2,1,0,1,0,1,1
2137,1736,GSI016,20,Reprovado,0,2,1,2,1,2,2,1,2,2,2,1,0,1,1,1,1
2138,2398,GSI016,69,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,0,1,1,1,2
2139,1736,GSI016,52,Reprovado,1,2,1,2,1,2,2,1,2,2,2,1,1,1,0,1,1
2142,2287,GSI016,71,Aprovado,0,2,1,2,1,2,2,1,1,2,2,1,1,0,1,1,1
2143,2427,GSI016,60,Aprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2145,1736,GSI016,53,Reprovado,1,2,1,2,1,2,2,1,2,2,2,0,0,1,1,1,1
2146,2398,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2149,2427,GSI016,70,Aprovado,1,2,1,2,1,2,2,1,2,0,2,1,1,1,1,1,2
2150,2398,GSI016,74,Aprovado,0,2,1,2,1,2,2,1,2,0,2,1,1,1,1,1,2
2152,2398,GSI016,0,Reprovado,1,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,2
2153,1736,GSI016,62,Aprovado,1,2,1,2,1,2,2,1,2,2,2,1,1,1,0,1,1
2159,1775,GSI016,0,Reprovado,1,1,1,1,1,1,2,0,1,2,1,1,2,2,2,1,1
2180,2398,GSI016,92,Aprovado,1,2,1,2,0,2,2,1,2,1,2,1,1,0,1,1,2
2188,2068,GSI016,69,Aprovado,1,1,0,0,1,0,2,1,1,2,0,2,2,2,1,1,2
2191,2398,GSI016,72,Aprovado,1,2,1,2,1,2,2,0,2,1,2,0,1,1,1,1,2
2193,2398,GSI016,72,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2194,1736,GSI016,24,Reprovado,1,2,1,2,1,2,2,1,2,2,2,0,1,1,1,1,1
2197,2287,GSI016,50,Reprovado,0,2,0,2,1,2,2,1,1,2,2,1,0,0,0,1,1
2199,1736,GSI016,66,Aprovado,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1
2202,2398,GSI016,76,Aprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
2209,1736,GSI016,65,Aprovado,0,2,1,2,1,2,2,1,2,2,2,1,0,0,1,1,1
2214,2634,GSI016,61,Aprovado,1,2,1,2,1,2,2,0,2,0,2,0,1,2,1,1,1
2227,1775,GSI016,71,Aprovado,1,1,1,0,1,0,2,1,1,2,1,1,2,2,2,1,1
2230,1736,GSI016,70,Aprovado,1,2,0,2,1,2,2,1,2,2,2,0,0,0,1,1,1
2234,1736,GSI016,10,Reprovado,1,2,0,2,0,2,2,0,2,2,2,1,0,0,0,0,1
2235,1775,GSI016,33,Reprovado,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2236,2195,GSI016,78,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
2238,1736,GSI016,79,Aprovado,0,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1
2240,2287,GSI016,90,Aprovado,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1
2242,2634,GSI016,87,Aprovado,1,2,1,2,1,2,2,0,2,1,2,0,1,2,1,1,1
2243,2195,GSI016,74,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
2244,2287,GSI016,72,Aprovado,0,2,1,2,1,2,2,1,0,2,2,1,1,0,1,1,1
2252,1659,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2253,1736,GSI016,65,Aprovado,0,2,0,2,1,2,2,1,2,2,2,0,1,0,1,1,1
2255,1770,GSI016,83,Aprovado,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1
2259,1770,GSI016,75,Aprovado,1,1,0,1,1,1,1,1,0,2,1,2,2,2,2,1,1
2262,1736,GSI016,41,Reprovado,0,2,0,2,1,2,2,0,2,2,2,1,0,1,0,1,1
2264,1770,GSI016,5,Reprovado,1,1,1,0,0,0,0,1,0,2,1,2,2,2,2,0,0
2274,1982,GSI016,0,Reprovado,1,2,0,0,0,2,2,2,2,2,2,0,2,2,0,1,2
2277,1736,GSI016,91,Aprovado,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1
2279,1736,GSI016,55,Reprovado,1,2,0,2,1,2,2,1,2,2,2,1,0,0,1,1,1
2281,1775,GSI016,79,Aprovado,0,1,1,0,1,1,2,1,1,2,1,1,2,2,2,1,1
2282,2195,GSI016,78,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
2288,2287,GSI016,80,Aprovado,0,2,0,2,1,2,2,1,1,2,2,1,1,1,0,1,1
2290,2195,GSI016,44,Reprovado,1,1,1,1,0,0,0,0,1,2,1,1,2,2,1,1,1
2294,2287,GSI016,93,Aprovado,0,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1
2298,1770,GSI016,75,Aprovado,1,1,1,1,1,1,0,1,1,2,1,2,2,2,2,1,1
2303,2287,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,0,1,0,0,1,1
2314,2195,GSI016,23,Reprovado,1,0,1,1,0,1,0,1,0,2,0,0,2,2,0,1,0
2316,1726,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,0,0,2,0,2,0,0,1,1
2320,2287,GSI016,84,Aprovado,0,2,0,2,1,2,2,1,1,2,2,1,1,1,1,1,1
2321,2287,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,1,2,2,0,1,0,0,1,1
2322,1659,GSI016,31,Reprovado,1,2,1,2,1,2,2,2,1,1,1,0,2,2,0,1,0
2324,1627,GSI016,71,Aprovado,0,2,1,2,1,2,2,2,1,1,0,1,2,2,1,1,0
2326,2287,GSI016,78,Aprovado,0,2,0,2,1,2,2,1,1,2,2,0,1,0,1,1,1
2328,2195,GSI016,75,Aprovado,1,1,1,1,1,1,1,0,1,2,1,1,2,2,1,1,1
2329,1770,GSI016,59,Reprovado,1,1,0,0,1,1,1,1,1,2,1,2,2,2,2,1,1
2330,2287,GSI016,73,Aprovado,0,2,0,2,1,2,2,1,1,2,2,1,0,1,1,1,1
2331,1775,GSI016,70,Aprovado,1,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1
2332,1627,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2335,1659,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2336,2195,GSI016,0,Reprovado,1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,0
2337,2195,GSI016,27,Reprovado,1,0,1,1,0,1,0,1,0,2,0,0,2,2,0,1,0
2338,2287,GSI016,75,Aprovado,1,2,1,2,1,2,2,1,0,2,2,1,1,0,1,1,1
2342,1770,GSI016,8,Reprovado,1,0,1,0,1,0,1,0,0,2,1,2,2,2,2,1,0
2346,2195,GSI016,22,Reprovado,1,1,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0
2360,1770,GSI016,0,Reprovado,1,1,0,0,0,0,0,1,0,2,1,2,2,2,2,0,0
2361,1770,GSI016,1,Reprovado,1,0,1,0,0,0,1,1,0,2,1,2,2,2,2,1,0
2367,1770,GSI016,11,Reprovado,1,0,0,0,1,1,0,1,0,2,1,2,2,2,2,0,0
2370,1770,GSI016,40,Reprovado,1,1,0,1,1,1,1,1,1,2,1,2,2,2,2,1,1
2372,1770,GSI016,8,Reprovado,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,0
2373,1770,GSI016,20,Reprovado,1,1,0,0,1,1,1,1,1,2,1,2,2,2,2,1,0
2374,1736,GSI016,83,Aprovado,1,2,1,2,1,2,2,0,2,2,2,0,0,0,1,1,1
2376,1659,GSI016,60,Aprovado,1,2,1,2,0,2,2,2,0,0,0,0,2,2,0,1,1
2377,1770,GSI016,0,Reprovado,1,1,0,1,0,0,1,0,0,2,1,2,2,2,2,1,1
2379,2195,GSI016,0,Reprovado,1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,1,0
2382,1982,GSI016,1,Reprovado,1,2,0,0,0,2,2,2,2,2,2,0,2,2,0,1,2
2386,2195,GSI016,69,Aprovado,1,1,1,1,0,1,1,1,0,2,1,1,2,2,0,1,1
2389,1659,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,1,1,1,1,2,2,1,1,0
2393,2195,GSI016,85,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
2398,1736,GSI016,0,Reprovado,1,2,0,2,0,2,2,0,2,2,2,0,0,0,0,0,1
2402,1627,GSI016,22,Reprovado,1,2,1,2,1,2,2,2,1,0,0,1,2,2,0,1,1
2404,1659,GSI016,39,Reprovado,1,2,1,2,1,2,2,2,1,1,1,0,2,2,1,1,1
2407,1770,GSI016,73,Aprovado,1,1,0,1,1,1,0,1,0,2,1,2,2,2,2,1,1
2409,1770,GSI016,81,Aprovado,1,1,1,1,1,1,1,0,0,2,1,2,2,2,2,1,1
2411,1775,GSI016,79,Aprovado,1,1,1,0,0,1,2,1,1,2,1,1,2,2,2,1,1
2425,1982,GSI016,60,Aprovado,1,2,1,0,1,2,2,2,2,2,2,0,2,2,1,1,2
2433,1982,GSI016,8,Reprovado,1,2,1,1,0,2,2,2,2,2,2,0,2,2,1,1,2
2435,1659,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,0,1,0
2436,1982,GSI016,9,Reprovado,0,2,0,1,0,2,2,2,2,2,2,0,2,2,0,1,2
2437,1770,GSI016,76,Aprovado,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1
2439,2195,GSI016,79,Aprovado,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1
2440,2195,GSI016,70,Aprovado,1,1,1,1,1,1,1,1,0,2,1,1,2,2,1,1,1
2441,1982,GSI016,43,Reprovado,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2
2445,1952,GSI016,31,Reprovado,0,2,1,2,0,2,2,2,0,1,0,1,2,2,0,1,1
2448,1775,GSI016,13,Reprovado,1,1,1,0,1,0,2,0,1,2,1,1,2,2,2,0,1
2449,1726,GSI016,22,Reprovado,0,2,1,2,1,2,2,2,1,0,2,1,2,0,0,1,1
2452,1627,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2457,1770,GSI016,69,Aprovado,1,1,1,0,1,0,1,1,1,2,1,2,2,2,2,1,1
2469,1775,GSI016,86,Aprovado,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2470,2195,GSI016,59,Reprovado,1,0,1,1,0,1,1,0,0,2,0,0,2,2,1,1,0
2471,2068,GSI016,42,Reprovado,1,1,1,0,1,1,2,1,0,2,0,2,2,2,1,1,2
2481,1982,GSI016,0,Reprovado,1,2,0,0,0,2,2,2,2,2,2,0,2,2,0,1,2
2482,2195,GSI016,66,Aprovado,1,1,1,1,1,0,0,0,1,2,1,1,2,2,1,1,1
2483,1659,GSI016,18,Reprovado,1,2,1,2,0,2,2,2,1,0,0,0,2,2,0,1,0
2484,1627,GSI016,40,Reprovado,0,2,1,2,1,2,2,2,1,1,1,0,2,2,0,1,1
2485,1775,GSI016,35,Reprovado,1,1,1,1,1,1,2,0,0,2,1,1,2,2,2,1,1
2486,1775,GSI016,71,Aprovado,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2487,1775,GSI016,34,Reprovado,1,1,1,1,1,1,2,0,0,2,1,1,2,2,2,1,1
2495,1775,GSI016,85,Aprovado,1,1,1,1,1,0,2,1,1,2,1,1,2,2,2,1,1
2496,1775,GSI016,79,Aprovado,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2497,1775,GSI016,70,Aprovado,1,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1
2499,1627,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,1,1,1,1,2,2,1,1,1
2501,1775,GSI016,64,Aprovado,1,1,0,0,1,1,2,0,1,2,1,1,2,2,2,1,1
2502,2068,GSI016,24,Reprovado,1,1,0,0,0,0,2,1,1,2,1,2,2,2,1,1,2
2503,1952,GSI016,53,Reprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2504,1770,GSI016,29,Reprovado,1,1,0,1,1,1,1,1,0,2,1,2,2,2,2,1,1
2505,1659,GSI016,20,Reprovado,1,2,1,2,0,2,2,2,0,0,0,0,2,2,1,1,1
2506,1659,GSI016,12,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,1
2507,1659,GSI016,36,Reprovado,1,2,1,2,0,2,2,2,1,0,1,1,2,2,1,1,1
2510,1627,GSI016,10,Reprovado,1,2,1,2,1,2,2,2,0,0,0,0,2,2,0,1,0
2514,1775,GSI016,66,Aprovado,1,0,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2517,1775,GSI016,13,Reprovado,1,1,1,0,1,1,2,1,0,2,1,1,2,2,2,1,1
2519,1775,GSI016,79,Aprovado,1,1,1,1,1,1,2,1,0,2,1,1,2,2,2,1,1
2526,1775,GSI016,38,Reprovado,1,1,1,0,1,1,2,0,0,2,1,1,2,2,2,1,1
2527,1775,GSI016,62,Aprovado,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2529,1627,GSI016,3,Reprovado,0,2,0,2,1,2,2,2,0,0,0,0,2,2,0,1,0
2530,1659,GSI016,10,Reprovado,1,2,1,2,0,2,2,2,1,0,0,0,2,2,0,1,1
2532,1982,GSI016,0,Reprovado,0,2,0,0,0,2,2,2,2,2,2,0,2,2,1,1,2
2533,1627,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,0,1,0,0,2,2,0,1,0
2548,1933,GSI016,44,Reprovado,1,2,1,2,1,2,2,2,2,2,2,0,2,2,1,1,1
2549,1659,GSI016,81,Aprovado,1,2,1,2,1,2,2,2,1,1,0,0,2,2,0,1,1
